	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
ACTR1A	3748.38742916666	3657.06569171448	3357.16738313476	3521.35540283061	3172.15632855456	4073.40668604529	3903.12014442153	3855.45571768257
ACTR1B	1447.58696113598	1583.65914895589	1649.45606181782	1733.01373347619	1511.86225403372	1397.00386783005	1361.98842409812	1539.24021195027
ACTR2	9505.50148917234	9353.31976766857	8296.38117066694	7669.16582157279	9716.92845456895	9844.06615794277	9944.28161362867	9607.2125826679
ACTR3	4668.06850513782	4706.06611381152	4565.54790874499	4340.56580825344	4841.63175279625	4571.44569249745	4502.56127386823	4303.45352046566
ACTR3B	483.807209527564	436.281521116815	458.552114057326	438.161556713083	400.918937810561	661.973133799573	686.708122295085	696.73688134326
ACTR3BP2	0	0	0	0	0	0	0	0
ACTR3BP5	15.9777810279909	8.55453962974146	9.15439792128963	9.81624668807315	9.18134972085255	29.4012293612193	28.050104844126	13.3730687397938
ACTR3C	32.5946732971014	36.3567934264012	18.3087958425793	13.3857909382816	19.8929243951805	28.5102830169399	25.9723193001167	16.0476824877526
ACTR5	487.002765733163	474.776949450651	321.236145237982	317.689438268549	299.924090881183	453.4916892382	402.051502765806	405.203982815754
ACTR6	1091.60199983234	1040.44588246731	1129.31981629	1130.65314125352	1406.27673224392	1168.03065735026	1154.20986969719	1063.15896481361
ACTR8	860.88284178815	919.613010197207	766.472771409796	732.648957355278	795.716975807221	822.34347576986	841.50314532378	797.034896891713
ACTRT1	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0
ACVR1	399.444525699772	421.311076764767	445.236626171814	437.269170650531	495.792884926038	430.327084286936	420.75157266189	433.287427169321
ACVR1B	1510.2198627657	1510.94556210309	1264.97134912366	1326.97807501498	1299.16098550064	1554.7013707675	1526.13348207486	1594.06979378343
ACVR1C	152.747586627593	161.46693551137	264.645321724555	265.038660577975	347.361064438922	153.242771216052	171.41730738077	148.441063011712
ACVR2A	285.682724780477	341.112267735941	366.175916851585	328.398071019175	385.616688275807	336.777718137602	334.523472585503	292.870205401485
ACVR2B	2912.42992578218	3101.02061578128	3855.66596084862	3375.00408857206	4188.22569766224	3971.83880279744	4104.66534219044	4019.94446318203
ACVRL1	28.120894609264	27.8022537966598	99.0339411484969	92.8081505054189	84.1623724411484	101.567883247848	105.967062744476	109.65916366631
ACY1	23.0080046803069	13.9011268983299	29.9598477424024	29.4487400642195	29.0742741160331	21.3827122627049	23.8945337561073	17.384989361732
ACY3	0	0	0	0	0	0	1.03889277200467	0
ACYP1	278.652501128161	258.774823799679	376.162532765719	370.340215959123	428.462986973119	363.506108465983	339.717936445526	359.735549100455
ACYP2	89.475573756749	97.3078882883091	56.5908235134268	51.7583916280221	61.208998139017	85.5308490508196	66.4891374082987	72.2145711948868
ADA	352.150293856919	294.062299772363	444.404408178969	467.610296777303	422.342087159217	364.397054810263	314.784509917414	386.481686580042
ADAD1	0	0	0.832217992844512	0	0	0	0	1.33730687397938
ADAD2	0	0	0.832217992844512	0.892386062552105	0	0	0	1.33730687397938
ADAL	504.258769243393	543.213266488583	540.941695348933	485.458018028345	566.183232785907	593.370265290061	551.652061934478	599.113479542764
ADAM1	231.997380526428	214.932808197254	179.759086454415	163.306649447035	123.948221231509	220.063747037005	221.284160436994	221.992941080578
ADAM10	1554.31853840295	1615.73867256742	1412.27393385714	1227.9232220717	1413.92785701129	1298.10882361504	1164.59879741723	1122.0004672687
ADAM11	557.944113497442	554.975758479477	593.371428898137	624.670243786473	595.25750690194	428.545191598378	432.179393153942	484.105088380537
ADAM12	106.09246602586	137.941951529581	155.624764661924	138.319839695576	128.538896091936	120.277756477715	128.822703728579	129.718766776
ADAM15	1067.31577266979	1139.89240566305	1020.29925922737	1080.6795217506	960.981270782567	948.85785665753	888.25332006399	986.932472996786
ADAM17	1304.42604312518	1361.24111858261	1240.83702733117	1136.00745762883	1279.26806110546	1086.95454002083	1083.56516120087	1075.19472667943
ADAM18	0.639111241119636	0	0	0	1.53022495347543	0	0	0
ADAM19	434.595643961352	459.806505098604	544.270567320311	509.552441717252	488.141760158661	386.670713417247	406.207073853825	377.120538462187
ADAM2	0	0	0	0	0	0	1.03889277200467	0
ADAM20	1.91733372335891	0	1.66443598568902	1.78477212510421	0	2.67283903283811	2.07778554400933	4.01192062193816
ADAM21	18.5342259924694	16.0397618057652	33.2887197137805	26.7715818765631	55.0880983251153	17.8189268855874	16.6222843520747	18.7222962357114
ADAM21P1	0	0	4.99330795706707	0.892386062552105	1.53022495347543	2.67283903283811	0	0
ADAM22	726.669481153026	724.997233620589	793.935965173664	713.908850041684	852.335299085812	724.339377899129	705.408192191169	661.966902619796
ADAM23	329.142289176613	375.330426254907	384.484712694165	389.97270933527	381.026013415381	354.59664502319	335.562365357508	353.049014730558
ADAM28	1.27822248223927	1.06931745371768	1.66443598568902	5.35431637531263	1.53022495347543	3.56378537711748	3.116678316014	2.67461374795877
ADAM29	0	0	0	0	0	0	0	0
ADAM30	0	1.06931745371768	0	0	0	0	0	1.33730687397938
ADAM32	17.2560035102302	19.2477141669183	10.8188339069787	8.92386062552105	12.2417996278034	6.2366244099556	17.6611771240793	18.7222962357114
ADAM33	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0
ADAM5P	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0
ADAM8	170.003590137823	148.635126066758	65.7452214347164	63.3594104411994	64.2694480459679	84.6399027065403	87.2669928483921	82.9130261867219
ADAM9	1634.20744354291	1606.11481548396	1507.97900303426	1327.87046107753	1599.08507638182	1056.66236431533	1026.42605874061	1008.32938298046
ADAMDEC1	0	0	0	0	0	0	0	0
ADAMTS1	6869.16761955385	8730.97700960488	13252.239318056	13267.9959780247	14442.2631109011	6717.73543586646	6454.640792465	6801.54276105915
ADAMTS10	138.687139322961	155.051030789064	231.356602010774	251.652869639694	209.640818626133	96.2222051821721	120.511561552541	128.381459902021
ADAMTS12	1.27822248223927	4.27726981487073	2.49665397853354	2.67715818765631	3.06044990695085	0	2.07778554400933	2.67461374795877
ADAMTS13	205.793819640523	227.764617641866	257.987577781799	249.868097514589	261.668467044298	179.971161544433	196.350733908882	246.064464812207
ADAMTS14	8.30844613455527	5.34658726858841	15.8121418640457	12.4934048757295	16.8324744882297	8.01851709851434	7.27224940403267	12.0357618658145
ADAMTS15	150.191141663114	179.645332224571	204.72562623975	217.742199262714	208.110593672658	165.716020035963	167.261736292751	156.464904255588
ADAMTS16	138.687139322961	150.773760974193	62.4163494633384	42.834531002501	36.7253988834102	81.0761173294228	83.1114217603734	97.6234018004951
ADAMTS17	532.379663852657	525.034869775382	400.29685455821	364.093513521259	333.589039857643	443.691279451127	429.062714837928	462.708178396867
ADAMTS18	61.9937903886047	51.3272377784488	90.7117612200518	91.9157644428668	110.176196650231	75.7304392637465	58.1779952322614	42.7938199673403
ADAMTS19	287.600058503836	259.844141253397	253.826487817576	264.146274515423	231.063967974789	205.808605528535	241.023123105083	248.739078560166
ADAMTS2	184.703148683575	202.100998752642	223.866640075174	252.545255702246	212.701268533084	111.368293034921	85.1892073043827	110.996470540289
ADAMTS20	89.475573756749	96.2385708345915	104.859467098409	97.2700808181794	125.478446184985	87.3127417393784	109.08374106049	112.333777414268
ADAMTS3	567.530782114237	587.055282091008	631.653456568985	522.938232655533	605.969081576268	474.874401500905	477.890675122147	411.890517185651
ADAMTS4	26.2035608859051	33.1488410652482	28.2954117567134	33.0182843144279	47.4369735577382	16.9279805413081	19.7389626680887	18.7222962357114
ADAMTS5	63.272012870844	59.8817774081902	87.3828892486738	66.0365686288558	81.1019225341975	68.6028685095116	74.800279584336	72.2145711948868
ADAMTS6	93.9493524445865	122.971507177534	155.624764661924	170.445737947452	180.5665445101	125.623434543391	131.939382044593	139.079914893856
ADAMTS7	77.3324601754759	85.5453962974146	139.812622797878	131.180751195159	110.176196650231	38.310692804013	55.0613169162474	60.1788093290723
ADAMTS8	91.3929074801079	88.7533486585677	83.2217992844512	93.700536567971	110.176196650231	76.6213856080259	62.33356632028	73.5518780688662
ADAMTS9	323.390288006536	355.013394634271	373.665878787186	361.416355333602	361.1330890202	279.757152103723	294.006654477321	292.870205401485
ADAMTS9-AS2	12.7822248223927	12.8318094446122	18.3087958425793	18.7401073135942	22.9533743021314	14.2551415084699	10.3889277200467	13.3730687397938
ADAMTSL1	7.030223652316	1.06931745371768	16.6443598568902	11.6010188131774	16.8324744882297	13.3641951641906	8.31114217603734	22.7342168576495
ADAMTSL2	0	0	0.832217992844512	0	0	0.890946344279371	1.03889277200467	0
ADAMTSL3	62.6329016297243	64.159047223061	88.2151072415183	98.1624668807315	73.4507977668204	38.310692804013	38.4390325641727	46.8057405892785
ADAMTSL4	26.8426721270247	39.5647457875543	54.0941695348933	53.5431637531263	47.4369735577382	23.1646049512637	32.2056759321447	29.4207512275465
ADAMTSL5	85.6409063100312	64.159047223061	64.9130034418719	82.0995177547936	59.6787731855416	107.804507657804	115.317097692518	97.6234018004951
ADAP1	161.056032762148	192.477141669183	213.047806168195	236.482306576308	244.835992556068	200.462927462859	178.689556784803	216.64371358466
ADAP2	399.444525699772	428.796298940791	504.324103663774	525.61539084319	477.430185484333	543.477270010416	514.25192214231	542.94659083563
ADAR	10744.0990744622	10935.9095991707	9174.3711531179	8773.04738094974	8783.49123294894	10326.9590765422	10770.2013673724	10616.8792725223
ADARB1	648.69790973643	576.362107553831	505.156321656619	481.888473778137	498.853334832989	613.862031208487	562.040989654525	583.065797055012
ADARB2	37.7075632260585	35.2874759726835	50.7652975635152	58.0050940658868	67.3298979529187	37.4197464597336	46.75017474021	49.4803543372372
ADARB2-AS1	0	0	0	0	0	0.890946344279371	0	0
ADAT1	403.27919314649	436.281521116815	345.370467030472	331.967615269383	345.830839485446	376.870303630174	370.884719605666	341.013252864743
ADAT2	950.358415544899	1051.13905700448	1166.76962596801	1189.55062138196	1286.91918587283	954.203534723207	962.014706876322	1019.02783797229
ADAT3	224.328045632992	223.487347826996	216.376678139573	258.79195814011	194.338569091379	247.683083709665	241.023123105083	248.739078560166
ADC	125.265803259449	121.902189723816	157.289200647613	157.05994700917	113.236646557181	158.588449281728	175.572878468789	168.500666121403
ADCK1	262.035608859051	268.398680883138	200.564536275527	237.37469263886	143.84114562669	249.464976398224	277.384370125246	274.147909165774
ADCK2	883.890846468457	904.64256584516	1090.20557062631	1205.61357050789	1129.30601566486	1241.97920392544	1242.51575531758	1254.39384779266
ADCK3	1745.41279949773	1648.88751363267	1742.66447701641	1850.80869373307	1657.23362461389	1588.55733185012	1553.14469414698	1606.10555564924
ADCK4	636.554796155157	633.035932600868	704.056421946457	760.312925294393	624.331781017974	677.119221652322	663.852481310982	680.689198855507
ADCK5	76.0542376932367	74.8522217602378	63.2485674561829	81.2071316922415	62.7392230924924	64.1481367881147	91.4225639364107	80.2384124387631
ADCY1	1078.81977500995	1146.30831038536	1224.19266747428	1189.55062138196	1222.64973782686	1163.57592562886	1173.94883236527	1263.75499591052
ADCY10	19.8124484747087	26.7329363429421	57.4230415062713	41.0497588773968	53.5578733716399	20.4917659184255	36.3612470201634	24.0715237316289
ADCY2	0	0	0.832217992844512	0	0	0	0	1.33730687397938
ADCY3	1167.01712628446	1255.37869066456	1355.68311034371	1434.06440252123	1308.34233522149	1211.68702821994	1197.84336612138	1330.62033960949
ADCY4	0	0	1.66443598568902	0	3.06044990695085	1.78189268855874	1.03889277200467	0
ADCY5	111.844467195936	115.48628500151	183.920176418637	157.952333071723	183.626994417051	117.604917444877	109.08374106049	128.381459902021
ADCY6	1160.62601387326	1288.52753172981	1523.7911448983	1492.06949658712	1472.07640524336	1321.27342856631	1249.78800472161	1298.52497463398
ADCY7	218.576044462915	299.408887040951	386.149148679854	391.757481460374	399.388712857086	236.991727578313	260.762085773171	294.207512275465
ADCY8	0	1.06931745371768	0	0.892386062552105	0	0	0	0
ADCY9	952.914860509377	959.177755984761	982.849449549369	980.732282744763	942.618571340862	825.016314802698	859.16432244786	882.622536826394
ADCYAP1	1.27822248223927	0	0	0	0	0	0	0
ADCYAP1R1	69.6631252820403	78.0601741213908	153.960328676235	143.674156070889	134.659795905837	58.8024587224385	60.2557807762707	60.1788093290723
ADD1	4362.57333188264	4137.18922843371	3283.0999817716	3162.61620568466	3198.17015276364	4321.98071609923	4353.99960747156	4280.71930360801
ADD2	1202.80735578715	1242.54688121995	1448.05930754945	1466.19030077311	1389.44425775569	1781.89268855874	1780.662211216	1940.43227414409
ADD3	3376.42468683504	3708.39292949292	4010.4585075177	3822.98189197322	4324.41571852155	3743.75653866192	3907.27571550955	3648.17315221576
ADGB	0	0	0.832217992844512	0	0	0	2.07778554400933	1.33730687397938
ADH1A	0	0	0	0	0	0	0	0
ADH1B	0	1.06931745371768	0	0	0	0.890946344279371	0	0
ADH1C	58.1591229418869	41.7033806949896	1.66443598568902	1.78477212510421	3.06044990695085	16.9279805413081	16.6222843520747	9.3611481178557
ADH4	0	0	0	0	1.53022495347543	0	0	0
ADH5	2093.08931466681	2060.57473331397	1906.61142160678	1818.68279548119	1957.15771549507	1772.09227877167	1741.18428587982	1711.75279869361
ADH6	0	0	0.832217992844512	0.892386062552105	0	0.890946344279371	1.03889277200467	0
ADH7	0	0	0	0	0	0	0	0
ADHFE1	25.5644496447854	26.7329363429421	33.2887197137805	41.9421449399489	47.4369735577382	30.2921757054986	37.400139792168	28.0834443535671
ADI1	2939.91170915033	2711.78906262804	1731.84564310943	1645.55989934608	1574.60147712621	2712.93161833069	2613.85421436374	2532.85921931696
ADIG	0	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0.892386062552105	0	0	0	0
ADIPOR1	3240.29399247655	3172.66488518036	2881.1386912277	2922.56435485814	2746.75379148839	3692.97259703799	3867.79779017338	3721.72503028463
ADIPOR2	5765.42250614024	5508.05420409978	4315.88251089164	4369.1221622551	4607.50733491451	5122.05053326211	5180.95825398728	4826.3405081916
ADK	897.312182531969	867.216454965041	974.527269620924	949.498770555439	988.525319945125	908.765271164959	882.019963431962	857.213706220786
ADM	682.570805515771	696.125662370211	559.250491191512	535.431637531263	566.183232785907	517.639826026315	526.718635406366	498.815463994311
ADM2	21.090670956948	23.524983981789	65.7452214347164	69.6061128790642	74.9810227202958	40.0925854925717	23.8945337561073	42.7938199673403
ADNP	4497.42580375888	4312.55729084341	3207.36814442275	3168.86290812252	3429.23412073843	3911.25445138644	4009.08720716601	3805.97536334533
ADNP2	1449.50429485933	1449.99446724118	1529.61667084821	1528.65732515176	1661.82429947431	1642.01411250688	1712.09528826369	1697.04242307984
ADO	1730.07412971085	1658.51137071613	1475.52250131332	1609.864456844	1433.82078140647	1605.48531239143	1647.6839363994	1516.50599509262
ADORA1	58.7982341830065	54.5351901396018	64.0807854490274	81.2071316922415	65.7996729994433	74.8394929194672	73.7613868123314	64.1907299510105
ADORA2A	84.3626838277919	100.515840649462	114.846083012543	107.978713568805	117.827321417608	84.6399027065403	95.5781350244294	85.5876399346806
ADORA2B	320.194731800938	410.61790222759	416.108996422256	418.529063336937	358.07263911325	310.049327809221	391.66257504576	322.290956629032
ADORA3	2.55644496447854	0	3.32887197137805	2.67715818765631	1.53022495347543	0.890946344279371	1.03889277200467	4.01192062193816
ADPGK	1809.96303485081	1771.8590208102	1386.47517607896	1390.33748545618	1401.68605738349	1497.68080473362	1393.15520725826	1354.69186334112
ADPRH	9.58666861679454	11.7624919908945	14.1477058783567	10.7086327506253	21.423149348656	20.4917659184255	24.933426528112	21.3969099836702
ADPRHL1	72.2195702465189	88.7533486585677	34.9531556994695	53.5431637531263	29.0742741160331	62.366244099556	65.450244636294	72.2145711948868
ADPRHL2	1195.77713213484	1073.59472353255	932.916369978698	876.323113426167	837.033049551058	864.21795395099	826.958646515715	942.801346155466
ADRA1A	2.55644496447854	4.27726981487073	2.49665397853354	2.67715818765631	3.06044990695085	3.56378537711748	2.07778554400933	2.67461374795877
ADRA1B	40.2640081905371	38.4954283338366	68.24187541325	61.5746383160952	39.7858487903611	50.7839416239242	54.0224241442427	49.4803543372372
